Read_Name	Origin_Gene	Mapped_Gene
Read40396	PKD1P6	PKD1P6
Read15882	PKD1P5	PKD1P5
Read50244	PKD1P2	PKD1P5
Read18791	PKD1P1	PKD1P1
Read51005	PKD1	PKD1
Read13748	PKD1P4	PKD1P2
Read84666	PKD1P1	PKD1P1
Read18042	PKD1P4	PKD1P4
Read43006	PKD1P1	PKD1P3
Read54661	PKD1P6	PKD1P6
Read50131	PKD1P2	PKD1P2
Read46681	PKD1P2	PKD1P5
Read106	PKD1P4	PKD1P1
Read31879	PKD1P1	PKD1P1
Read43725	PKD1P4	PKD1P4
Read77025	PKD1P2	PKD1P2
Read86447	PKD1P1	PKD1P1
Read90993	PKD1P5	PKD1P5
Read83557	PKD1P5	PKD1P5
Read27723	PKD1	PKD1
Read31461	PKD1P6	PKD1P6
Read75258	PKD1	PKD1
Read39410	PKD1P4	PKD1P5
Read28521	PKD1P3	PKD1P3
Read23758	PKD1	PKD1
Read45365	PKD1P6	PKD1P6
Read66358	PKD1	PKD1
Read30138	PKD1P2	PKD1P3
Read27268	PKD1P3	PKD1P1
Read24049	PKD1P1	PKD1P1
Read36010	PKD1P6	PKD1P5
Read23046	PKD1P4	PKD1P1
Read22676	PKD1P1	PKD1P1
Read70793	PKD1P4	PKD1P4
Read74203	PKD1P4	PKD1P3
Read90053	PKD1	PKD1
Read57429	PKD1P1	PKD1P3
Read56130	PKD1P5	PKD1P1
Read28141	PKD1P6	PKD1P6
Read53165	PKD1P3	PKD1P1
Read76787	PKD1	PKD1
Read90004	PKD1	PKD1
Read57883	PKD1	PKD1
Read30928	PKD1	PKD1
Read58855	PKD1P2	PKD1P3
Read70158	PKD1P3	PKD1P3
Read85675	PKD1	PKD1
Read11941	PKD1P3	PKD1P3
Read53544	PKD1P6	PKD1P6
Read59093	PKD1P3	PKD1P3
Read44242	PKD1P4	PKD1P1
Read48201	PKD1P2	PKD1P2
Read75513	PKD1P6	PKD1P6
Read92306	PKD1P3	PKD1P3
Read50150	PKD1P5	PKD1P5
Read75310	PKD1P3	PKD1P3
Read84324	PKD1P5	PKD1P5
Read15092	PKD1P2	PKD1P2
Read77482	PKD1P2	PKD1P4
Read768	PKD1P6	PKD1P6
Read54646	PKD1P4	PKD1P2
Read82420	PKD1P2	PKD1P5
Read56952	PKD1P3	PKD1P3
Read5892	PKD1P6	PKD1P6
Read69954	PKD1P5	PKD1P3
Read83272	PKD1P4	PKD1P4
Read1438	PKD1P3	PKD1P3
Read23113	PKD1P3	PKD1P3
Read10895	PKD1P3	PKD1P5
Read96828	PKD1P6	PKD1P6
Read16557	PKD1P6	PKD1P6
Read43509	PKD1P3	PKD1P4
Read54293	PKD1P4	PKD1P4
Read72417	PKD1P5	PKD1P5
Read57769	PKD1P5	PKD1P5
Read53670	PKD1P1	PKD1P4
Read60731	PKD1P6	PKD1P6
Read8234	PKD1P2	PKD1P4
Read18149	PKD1P5	PKD1P5
Read21326	PKD1	PKD1
Read92618	PKD1P2	PKD1P2
Read11158	PKD1P1	PKD1P1
Read15886	PKD1P5	PKD1P5
Read43084	PKD1P4	PKD1P4
Read33546	PKD1P3	PKD1P1
Read77929	PKD1	PKD1
Read64213	PKD1P2	PKD1P2
Read22077	PKD1P1	PKD1P1
Read98239	PKD1P4	PKD1P3
Read16070	PKD1P5	PKD1P5
Read38504	PKD1	PKD1
Read46500	PKD1	PKD1
Read16908	PKD1P6	PKD1P6
Read54107	PKD1P3	PKD1P3
Read20718	PKD1	PKD1
Read81720	PKD1P2	PKD1P3
Read34444	PKD1P1	PKD1P1
Read14831	PKD1P1	PKD1P3
Read19955	PKD1P1	PKD1P5
Read91257	PKD1P2	PKD1P3
Read7228	PKD1P6	PKD1P2
Read80476	PKD1P3	PKD1P3
Read28191	PKD1P3	PKD1P3
Read45603	PKD1	PKD1
Read35053	PKD1P2	PKD1P2
Read13362	PKD1P5	PKD1P5
Read75184	PKD1P5	PKD1P4
Read58988	PKD1P4	PKD1P4
Read11527	PKD1P5	PKD1P5
Read72554	PKD1P6	PKD1P6
Read90086	PKD1P2	PKD1P2
Read17085	PKD1P4	PKD1P1
Read27284	PKD1	PKD1
Read63285	PKD1P4	PKD1P2
Read35170	PKD1P2	PKD1P4
Read89655	PKD1P1	PKD1P1
Read24680	PKD1P1	PKD1P1
Read75899	PKD1P6	PKD1P6
Read13968	PKD1P5	PKD1P1
Read28194	PKD1P1	PKD1P3
Read36705	PKD1P3	PKD1P3
Read79634	PKD1	PKD1
Read8280	PKD1P6	PKD1P6
Read93277	PKD1P2	PKD1P4
Read83280	PKD1P2	PKD1P2
Read119	PKD1P6	PKD1P6
Read19984	PKD1P1	PKD1P4
Read114	PKD1	PKD1
Read37013	PKD1P3	PKD1P3
Read73004	PKD1P1	PKD1P1
Read63126	PKD1	PKD1
Read86986	PKD1	PKD1
Read38687	PKD1	PKD1
Read66441	PKD1P3	PKD1P5
Read19159	PKD1P3	PKD1P6
Read70488	PKD1P2	PKD1P5
Read92166	PKD1P2	PKD1P2
Read58793	PKD1	PKD1
Read55347	PKD1P3	PKD1P3
Read35532	PKD1P2	PKD1
Read39772	PKD1P5	PKD1P5
Read41966	PKD1P2	PKD1P2
Read71422	PKD1P3	PKD1P3
Read27866	PKD1P2	PKD1P5
Read97223	PKD1P3	PKD1
Read30289	PKD1P6	PKD1P6
Read66034	PKD1P1	PKD1P3
Read66169	PKD1P2	PKD1P4
Read82794	PKD1	PKD1
Read97483	PKD1P6	PKD1P6
Read32792	PKD1P6	PKD1P6
Read13532	PKD1P1	PKD1P1
Read76235	PKD1P2	PKD1P2
Read10923	PKD1P3	PKD1P3
Read15215	PKD1	PKD1
Read19971	PKD1P3	PKD1P3
Read91231	PKD1	PKD1
Read20124	PKD1P6	PKD1P6
Read14925	PKD1P6	PKD1P6
Read46075	PKD1P3	PKD1P1
Read38384	PKD1P5	PKD1P4
Read19361	PKD1P5	PKD1P4
Read57872	PKD1P4	PKD1P4
Read62695	PKD1P1	PKD1P1
Read57949	PKD1	PKD1
Read49387	PKD1	PKD1
Read15642	PKD1P2	PKD1P2
Read30454	PKD1P5	PKD1P1
Read71165	PKD1P5	PKD1P1
Read32028	PKD1P3	PKD1P5
Read63260	PKD1P1	PKD1P1
Read80316	PKD1P3	PKD1P4
Read86543	PKD1P5	PKD1P5
Read56919	PKD1P3	PKD1P5
Read79525	PKD1P5	PKD1P5
Read10864	PKD1P4	PKD1P4
Read13525	PKD1P3	PKD1P3
Read34282	PKD1P4	PKD1P4
Read80101	PKD1P3	PKD1P3
Read20515	PKD1P5	PKD1P3
Read18070	PKD1P3	PKD1P3
Read25815	PKD1P3	PKD1P3
Read3348	PKD1P3	PKD1P3
Read14295	PKD1P6	PKD1P6
Read24537	PKD1P5	PKD1P5
Read32116	PKD1P3	PKD1P5
Read67843	PKD1P4	PKD1P4
Read94012	PKD1	PKD1
Read6987	PKD1P6	PKD1P6
Read39196	PKD1P6	PKD1P6
Read47524	PKD1P4	PKD1P4
Read72633	PKD1P6	PKD1P6
Read14873	PKD1P6	PKD1P6
Read24773	PKD1	PKD1
Read870	PKD1P4	PKD1P4
Read97836	PKD1P1	PKD1P3
Read98813	PKD1P5	PKD1P4
Read65746	PKD1P5	PKD1P5
Read58045	PKD1P6	PKD1P6
Read24343	PKD1P2	PKD1P5
Read50994	PKD1P3	PKD1P3
Read8829	PKD1P4	PKD1P4
Read26152	PKD1P2	PKD1P5
Read33527	PKD1P5	PKD1P5
Read66148	PKD1P4	PKD1P4
Read7173	PKD1P1	PKD1P2
Read15208	PKD1	PKD1
Read73090	PKD1	PKD1
Read5246	PKD1P4	PKD1P4
Read60841	PKD1	PKD1P6
Read74302	PKD1	PKD1
Read32273	PKD1P3	PKD1P3
Read27378	PKD1P4	PKD1P4
Read7533	PKD1P2	PKD1P4
Read89139	PKD1P4	PKD1P3
Read69031	PKD1P5	PKD1P5
Read92616	PKD1P6	PKD1P6
Read14808	PKD1P6	PKD1P5
Read98957	PKD1P1	PKD1P5
Read22689	PKD1P6	PKD1P6
Read66083	PKD1P5	PKD1P5
Read93484	PKD1	PKD1
Read11793	PKD1P2	PKD1P2
Read80937	PKD1P6	PKD1P6
Read64441	PKD1P6	PKD1P1
Read16090	PKD1P2	PKD1P5
Read22996	PKD1P4	PKD1P2
Read57299	PKD1P4	PKD1P4
Read70607	PKD1	PKD1P6
Read6759	PKD1P5	PKD1P5
Read91852	PKD1	PKD1
Read60734	PKD1P3	PKD1P1
Read76713	PKD1P6	PKD1P1
Read84044	PKD1P4	PKD1P1
Read2034	PKD1P1	PKD1P4
Read38732	PKD1P1	PKD1P4
Read64702	PKD1P4	PKD1P1
Read34315	PKD1P4	PKD1P4
Read41919	PKD1	PKD1
Read33692	PKD1	PKD1
Read36907	PKD1P2	PKD1P2
Read67529	PKD1	PKD1
Read81382	PKD1P3	PKD1P3
Read13455	PKD1P6	PKD1P6
Read48511	PKD1P2	PKD1P2
Read78741	PKD1P2	PKD1P2
Read18088	PKD1P6	PKD1P6
Read77946	PKD1P3	PKD1P5
Read322	PKD1P3	PKD1P3
Read98921	PKD1P5	PKD1P1
Read98828	PKD1P4	PKD1P4
Read70449	PKD1P2	PKD1P2
Read53078	PKD1P5	PKD1P1
Read96539	PKD1P6	PKD1P6
Read30282	PKD1P6	PKD1P3
Read52811	PKD1P5	PKD1P1
Read63334	PKD1P2	PKD1P2
Read55732	PKD1P6	PKD1P6
Read40867	PKD1P1	PKD1P4
Read27350	PKD1P3	PKD1P1
Read8290	PKD1P1	PKD1P1
Read97565	PKD1P4	PKD1P4
Read61665	PKD1	PKD1
Read39898	PKD1P3	PKD1P3
Read26227	PKD1P6	PKD1P6
Read82907	PKD1P3	PKD1P3
Read33105	PKD1P2	PKD1P2
Read26766	PKD1P3	PKD1P4
Read504	PKD1P1	PKD1P4
Read26073	PKD1P5	PKD1P3
Read57209	PKD1P5	PKD1P5
Read55006	PKD1P5	PKD1P5
Read77628	PKD1P3	PKD1P3
Read50760	PKD1P3	PKD1P3
Read62836	PKD1P3	PKD1P3
Read94107	PKD1P4	PKD1P4
Read12696	PKD1P1	PKD1P5
Read77727	PKD1P3	PKD1P1
Read14845	PKD1P4	PKD1P4
Read40626	PKD1P5	PKD1P2
Read92510	PKD1P5	PKD1P2
Read7	PKD1P6	PKD1P6
Read2355	PKD1P5	PKD1P5
Read14340	PKD1P3	PKD1
Read72658	PKD1	PKD1
Read47044	PKD1P3	PKD1P5
Read87919	PKD1P1	PKD1P5
Read32940	PKD1P3	PKD1P3
Read68621	PKD1P2	PKD1P2
Read69567	PKD1P1	PKD1P5
Read88217	PKD1P6	PKD1P6
Read694	PKD1P4	PKD1P2
Read1873	PKD1P2	PKD1P2
Read57178	PKD1	PKD1
Read2484	PKD1	PKD1
Read57979	PKD1P1	PKD1P4
Read71905	PKD1	PKD1
Read771	PKD1P6	PKD1P6
Read87977	PKD1	PKD1
Read69847	PKD1P1	PKD1P3
Read80099	PKD1P1	PKD1P1
Read3921	PKD1P2	PKD1P2
Read2688	PKD1P6	PKD1P6
Read59396	PKD1P5	PKD1P5
Read28668	PKD1P5	PKD1P5
Read78926	PKD1	PKD1
Read31216	PKD1P6	PKD1P6
Read25479	PKD1P4	PKD1P6
Read65377	PKD1P4	PKD1P4
Read54067	PKD1	PKD1
Read71716	PKD1P6	PKD1P6
Read81042	PKD1	PKD1
Read46407	PKD1	PKD1
Read88289	PKD1	PKD1
Read9968	PKD1P1	PKD1P1
Read39005	PKD1P5	PKD1P3
Read83157	PKD1P6	PKD1P6
Read38075	PKD1P3	PKD1P3
Read43885	PKD1	PKD1
Read57334	PKD1P1	PKD1P4
Read80507	PKD1	PKD1
Read37501	PKD1P4	PKD1P4
Read78583	PKD1	PKD1
Read7649	PKD1P1	PKD1P1
Read56277	PKD1P2	PKD1P5
Read46581	PKD1P5	PKD1P5
Read23132	PKD1P6	PKD1P6
Read58417	PKD1P6	PKD1P6
Read85086	PKD1P2	PKD1P2
Read94127	PKD1P5	PKD1P5
Read3907	PKD1P6	PKD1P6
Read10848	PKD1	PKD1
Read60437	PKD1P5	PKD1P3
Read94324	PKD1P1	PKD1P1
Read75309	PKD1P5	PKD1P2
Read64377	PKD1P4	PKD1P3
Read10433	PKD1P5	PKD1P5
Read44787	PKD1	PKD1
Read68144	PKD1P6	PKD1P6
Read14501	PKD1P5	PKD1P5
Read33537	PKD1P4	PKD1P4
Read90880	PKD1P4	PKD1P4
Read50403	PKD1P3	PKD1P3
Read20225	PKD1P5	PKD1P5
Read3270	PKD1P1	PKD1P1
Read73802	PKD1	PKD1
Read17806	PKD1P3	PKD1P3
Read54354	PKD1P6	PKD1P6
Read8022	PKD1P5	PKD1P5
Read52367	PKD1P4	PKD1P4
Read71646	PKD1P1	PKD1P1
Read14613	PKD1P2	PKD1P2
Read62743	PKD1P5	PKD1P5
Read21430	PKD1	PKD1
Read87356	PKD1	PKD1
Read11766	PKD1	PKD1
Read12848	PKD1P1	PKD1P1
Read84681	PKD1	PKD1
Read97950	PKD1P3	PKD1P5
Read60748	PKD1P5	PKD1P2
Read83934	PKD1P2	PKD1P5
Read1337	PKD1	PKD1
Read95887	PKD1P6	PKD1P6
Read5063	PKD1P4	PKD1P3
Read75165	PKD1P1	PKD1P3
Read45157	PKD1P5	PKD1P5
Read16377	PKD1P5	PKD1P5
Read81188	PKD1	PKD1
Read80122	PKD1P6	PKD1P6
Read1132	PKD1P3	PKD1P5
Read55532	PKD1P1	PKD1P5
Read4647	PKD1P6	PKD1P1
Read75107	PKD1	PKD1
Read96454	PKD1	PKD1
Read46766	PKD1P1	PKD1P4
Read57629	PKD1P2	PKD1P2
Read63565	PKD1	PKD1
Read40310	PKD1P5	PKD1P1
Read58588	PKD1	PKD1
Read30514	PKD1P4	PKD1P4
Read47022	PKD1P1	PKD1P1
Read53255	PKD1P2	PKD1P2
Read85079	PKD1P2	PKD1P2
Read5703	PKD1P3	PKD1P3
Read46403	PKD1P6	PKD1P6
Read17299	PKD1P4	PKD1P4
Read16688	PKD1P1	PKD1P4
Read40761	PKD1P4	PKD1P1
Read9414	PKD1	PKD1
Read83868	PKD1	PKD1
Read20263	PKD1P1	PKD1P5
Read84063	PKD1P3	PKD1P3
Read22381	PKD1P5	PKD1P5
Read78854	PKD1P4	PKD1P4
Read80223	PKD1P1	PKD1P5
Read6552	PKD1	PKD1
Read86770	PKD1P5	PKD1P4
Read72252	PKD1P1	PKD1P5
Read91268	PKD1P4	PKD1P2
Read41091	PKD1P6	PKD1P6
Read50805	PKD1P1	PKD1P3
Read45687	PKD1P1	PKD1P1
Read12411	PKD1P5	PKD1P1
Read7902	PKD1P4	PKD1P2
Read32390	PKD1P4	PKD1P2
Read90325	PKD1P4	PKD1P2
Read82085	PKD1P2	PKD1P1
Read95425	PKD1P6	PKD1P6
Read70374	PKD1P3	PKD1P3
Read74364	PKD1P5	PKD1P5
Read68014	PKD1P3	PKD1P2
Read54476	PKD1P5	PKD1P5
Read80184	PKD1P4	PKD1P2
Read73625	PKD1P2	PKD1P2
Read93784	PKD1	PKD1
Read77456	PKD1P1	PKD1P4
Read64239	PKD1P5	PKD1P5
Read85515	PKD1P3	PKD1P4
Read18588	PKD1P4	PKD1P2
Read29885	PKD1P5	PKD1P5
Read53719	PKD1P2	PKD1P2
Read85247	PKD1	PKD1
Read66026	PKD1P2	PKD1P3
Read85858	PKD1P3	PKD1P3
Read56660	PKD1	PKD1
Read65260	PKD1P6	PKD1P6
Read94839	PKD1P3	PKD1P1
Read77303	PKD1P4	PKD1P2
Read38038	PKD1P4	PKD1P4
Read93699	PKD1P2	PKD1P4
Read80422	PKD1P2	PKD1P2
Read29590	PKD1P5	PKD1P3
Read20434	PKD1P5	PKD1P5
Read2435	PKD1	PKD1
Read41292	PKD1P1	PKD1P4
Read30462	PKD1P4	PKD1P4
Read63410	PKD1P2	PKD1P3
Read42555	PKD1P4	PKD1P2
Read57233	PKD1P3	PKD1P2
Read34643	PKD1	PKD1
Read61996	PKD1P2	PKD1P2
Read76533	PKD1P2	PKD1P4
Read70553	PKD1P1	PKD1P1
Read96241	PKD1P1	PKD1P3
Read7162	PKD1P2	PKD1P5
Read45864	PKD1P2	PKD1P2
Read47884	PKD1P6	PKD1P6
Read85225	PKD1P3	PKD1P3
Read80272	PKD1P2	PKD1P4
Read87056	PKD1P5	PKD1P5
Read50967	PKD1P1	PKD1P5
Read97639	PKD1P1	PKD1P5
Read3255	PKD1P2	PKD1P2
Read87551	PKD1P5	PKD1P5
Read25314	PKD1P6	PKD1P6
Read78831	PKD1P6	PKD1P6
Read70921	PKD1P6	PKD1P6
Read66784	PKD1P4	PKD1P4
Read31042	PKD1	PKD1
Read23024	PKD1P4	PKD1P1
Read26104	PKD1P5	PKD1P3
Read3591	PKD1P2	PKD1P2
Read29871	PKD1P3	PKD1P6
Read71631	PKD1P1	PKD1P5
Read4667	PKD1P6	PKD1P6
Read24312	PKD1P2	PKD1P2
Read95597	PKD1P2	PKD1P2
Read71852	PKD1P1	PKD1P1
Read3518	PKD1P4	PKD1P3
Read31224	PKD1	PKD1
Read98767	PKD1P5	PKD1P5
Read31944	PKD1P6	PKD1P6
Read8031	PKD1P2	PKD1P2
Read55468	PKD1P4	PKD1P4
Read16282	PKD1P2	PKD1P3
Read50100	PKD1P5	PKD1P5
Read95037	PKD1P4	PKD1P4
Read82320	PKD1P5	PKD1P2
Read80715	PKD1P3	PKD1P3
Read90227	PKD1P4	PKD1P1
Read51750	PKD1P4	PKD1P2
Read11008	PKD1	PKD1
Read74169	PKD1P1	PKD1P5
Read80089	PKD1P2	PKD1P2
Read14590	PKD1P5	PKD1P5
Read84466	PKD1P6	PKD1P6
Read12719	PKD1P4	PKD1P4
Read18068	PKD1P2	PKD1P2
Read44852	PKD1P1	PKD1P4
Read62641	PKD1P1	PKD1P3
Read89388	PKD1P2	PKD1P2
Read39387	PKD1P2	PKD1P2
Read45953	PKD1P1	PKD1P5
Read45804	PKD1P6	PKD1P6
Read12439	PKD1P5	PKD1P2
Read40343	PKD1P2	PKD1P2
Read57148	PKD1P5	PKD1P3
Read27025	PKD1P3	PKD1P6
Read81951	PKD1P1	PKD1P4
Read18580	PKD1P5	PKD1P5
Read34780	PKD1P6	PKD1P6
Read38913	PKD1P4	PKD1P4
Read86401	PKD1P2	PKD1P2
Read66053	PKD1P1	PKD1P5
Read99286	PKD1P2	PKD1P2
Read39003	PKD1P2	PKD1P2
Read37449	PKD1	PKD1
Read7585	PKD1P2	PKD1P2
Read45948	PKD1P6	PKD1P6
Read42268	PKD1P2	PKD1P2
Read89988	PKD1P3	PKD1P3
Read3405	PKD1P1	PKD1P5
Read49194	PKD1P6	PKD1P6
Read90897	PKD1P6	PKD1P6
Read55122	PKD1P1	PKD1P1
Read14476	PKD1P5	PKD1P5
Read78381	PKD1P3	PKD1P4
Read99696	PKD1P6	PKD1P6
Read78135	PKD1P5	PKD1P5
Read13435	PKD1	PKD1
Read34440	PKD1P3	PKD1P3
Read40337	PKD1P1	PKD1P3
Read41579	PKD1P1	PKD1P1
Read85740	PKD1P2	PKD1P2
Read80427	PKD1P5	PKD1P5
Read59482	PKD1P1	PKD1P5
Read78884	PKD1P2	PKD1P2
Read44461	PKD1P5	PKD1P5
Read83649	PKD1P5	PKD1P5
Read42825	PKD1P5	PKD1P5
Read20043	PKD1P1	PKD1P1
Read64931	PKD1P5	PKD1P1
Read50782	PKD1P5	PKD1P5
Read15301	PKD1P6	PKD1P6
Read31370	PKD1	PKD1
Read36439	PKD1P2	PKD1P2
Read38894	PKD1	PKD1
Read53745	PKD1P5	PKD1P5
Read95712	PKD1	PKD1
Read18770	PKD1P5	PKD1P1
Read77611	PKD1P6	PKD1P6
Read55580	PKD1P4	PKD1P4
Read10152	PKD1P1	PKD1P2
Read53079	PKD1P1	PKD1P1
Read84868	PKD1P1	PKD1P5
Read83271	PKD1P1	PKD1P1
Read1293	PKD1P1	PKD1P4
Read3845	PKD1P1	PKD1P3
Read49770	PKD1P6	PKD1P6
Read35385	PKD1P5	PKD1P1
Read55322	PKD1	PKD1
Read72615	PKD1P6	PKD1P6
Read65837	PKD1P6	PKD1P6
Read4538	PKD1P3	PKD1P3
Read48117	PKD1P2	PKD1P2
Read20854	PKD1P4	PKD1P2
Read27915	PKD1P1	PKD1P5
Read58207	PKD1P1	PKD1P1
Read31971	PKD1P2	PKD1P4
Read68170	PKD1P6	PKD1P6
Read78669	PKD1P3	PKD1P1
Read84558	PKD1	PKD1
Read9971	PKD1P1	PKD1P3
Read50966	PKD1P1	PKD1P1
Read39270	PKD1P6	PKD1P6
Read76303	PKD1P5	PKD1P5
Read30235	PKD1	PKD1
Read76596	PKD1P3	PKD1P6
Read33746	PKD1P6	PKD1P6
Read16306	PKD1P2	PKD1P4
Read78703	PKD1P2	PKD1P5
Read5662	PKD1P5	PKD1P5
Read96262	PKD1P5	PKD1P3
Read45944	PKD1P3	PKD1P3
Read99328	PKD1P5	PKD1P5
Read95024	PKD1P1	PKD1P1
Read41877	PKD1P5	PKD1P5
Read50916	PKD1P6	PKD1P6
Read30974	PKD1P2	PKD1P2
Read72597	PKD1P1	PKD1P1
Read92073	PKD1P1	PKD1P3
Read96550	PKD1P6	PKD1P3
Read95604	PKD1P1	PKD1P1
Read37720	PKD1P2	PKD1P2
Read37581	PKD1P4	PKD1P5
Read70717	PKD1P5	PKD1P2
Read6013	PKD1P5	PKD1P5
Read38368	PKD1	PKD1
Read5768	PKD1	PKD1
Read37547	PKD1P4	PKD1P4
Read38878	PKD1P5	PKD1P3
Read76156	PKD1P5	PKD1P5
Read25755	PKD1P5	PKD1P5
Read76644	PKD1P1	PKD1P1
Read58372	PKD1P2	PKD1P4
Read14333	PKD1P4	PKD1P4
Read31173	PKD1P2	PKD1P2
Read63876	PKD1	PKD1
Read57460	PKD1	PKD1
Read99988	PKD1	PKD1
Read14456	PKD1P2	PKD1P5
Read25869	PKD1P2	PKD1P2
Read35306	PKD1P4	PKD1P4
Read10656	PKD1P3	PKD1P5
Read54361	PKD1	PKD1
Read48517	PKD1P3	PKD1P4
Read63255	PKD1P1	PKD1P1
Read95499	PKD1P2	PKD1P2
Read64155	PKD1P4	PKD1P4
Read30702	PKD1	PKD1
Read57907	PKD1P4	PKD1P2
Read71120	PKD1P4	PKD1P4
Read78273	PKD1P6	PKD1P6
Read45703	PKD1P5	PKD1P5
Read78870	PKD1P5	PKD1P2
Read52320	PKD1P2	PKD1P3
Read2094	PKD1P6	PKD1P6
Read10148	PKD1P1	PKD1P1
Read73712	PKD1P1	PKD1P1
Read75531	PKD1	PKD1
Read24587	PKD1P4	PKD1P4
Read49380	PKD1P3	PKD1P3
Read40027	PKD1P2	PKD1P2
Read33261	PKD1P3	PKD1P3
Read70892	PKD1P6	PKD1P6
Read70517	PKD1P5	PKD1P3
Read35757	PKD1P1	PKD1P1
Read29155	PKD1P1	PKD1P3
Read62228	PKD1P3	PKD1P3
Read19009	PKD1P5	PKD1P5
Read13406	PKD1P1	PKD1P4
Read85651	PKD1	PKD1
Read95955	PKD1P2	PKD1P2
Read5318	PKD1P2	PKD1P4
Read84694	PKD1P6	PKD1P6
Read40052	PKD1P4	PKD1P4
Read31079	PKD1P6	PKD1P6
Read92537	PKD1P2	PKD1P1
Read91598	PKD1P5	PKD1P5
Read42352	PKD1P2	PKD1P2
Read37166	PKD1P3	PKD1P5
Read46494	PKD1P3	PKD1P3
Read26145	PKD1P6	PKD1P6
Read26893	PKD1P1	PKD1P1
Read97109	PKD1P6	PKD1P6
Read85574	PKD1P2	PKD1P1
Read54817	PKD1P2	PKD1P2
Read92399	PKD1P2	PKD1P1
Read96075	PKD1P2	PKD1P2
Read42664	PKD1P1	PKD1P1
Read95629	PKD1P6	PKD1P6
Read18451	PKD1P5	PKD1P5
Read59828	PKD1P3	PKD1P4
Read64810	PKD1P1	PKD1P1
Read23224	PKD1P4	PKD1P4
Read92848	PKD1P6	PKD1P6
Read39282	PKD1P4	PKD1P2
Read40401	PKD1P5	PKD1P5
Read64162	PKD1P6	PKD1P6
Read49205	PKD1P2	PKD1P5
Read28663	PKD1P4	PKD1P4
Read1677	PKD1	PKD1
Read9985	PKD1P2	PKD1P2
Read42087	PKD1P1	PKD1P3
Read45568	PKD1P1	PKD1P1
Read69449	PKD1P1	PKD1P2
Read38564	PKD1P3	PKD1P3
Read30997	PKD1	PKD1
Read53394	PKD1P2	PKD1P2
Read72183	PKD1P6	PKD1P6
Read90976	PKD1P6	PKD1P6
Read26703	PKD1P1	PKD1P1
Read36533	PKD1P2	PKD1P5
Read91246	PKD1P2	PKD1P2
Read96768	PKD1P5	PKD1P1
Read71474	PKD1P6	PKD1P6
Read96010	PKD1P1	PKD1P1
Read28416	PKD1P5	PKD1P5
Read7653	PKD1P4	PKD1P5
Read74209	PKD1	PKD1
Read34683	PKD1	PKD1
Read10036	PKD1P2	PKD1P5
Read4721	PKD1P1	PKD1P1
Read57275	PKD1P4	PKD1P3
Read10044	PKD1P5	PKD1P5
Read43654	PKD1P4	PKD1P3
Read45880	PKD1	PKD1
Read64502	PKD1P3	PKD1P5
Read15846	PKD1P2	PKD1P4
Read86516	PKD1P3	PKD1P3
Read25393	PKD1P2	PKD1P3
Read96209	PKD1P3	PKD1P3
Read60854	PKD1	PKD1
Read50908	PKD1P2	PKD1P1
Read93785	PKD1	PKD1
Read59454	PKD1	PKD1P5
Read3810	PKD1P3	PKD1P3
Read10760	PKD1P6	PKD1P6
Read18215	PKD1P6	PKD1P6
Read83824	PKD1P6	PKD1P3
Read15925	PKD1P3	PKD1P3
Read17052	PKD1P3	PKD1P3
Read76212	PKD1P3	PKD1P3
Read38307	PKD1P3	PKD1P5
Read54529	PKD1P4	PKD1P4
Read21253	PKD1P4	PKD1P1
Read92237	PKD1P4	PKD1P3
Read46846	PKD1P2	PKD1P5
Read54271	PKD1P4	PKD1P1
Read67740	PKD1	PKD1
Read56140	PKD1	PKD1
Read71821	PKD1	PKD1
Read83440	PKD1P2	PKD1P2
Read38648	PKD1	PKD1
Read73639	PKD1P2	PKD1P2
Read69156	PKD1P6	PKD1P6
Read57677	PKD1P1	PKD1P5
Read3696	PKD1P4	PKD1P4
Read13269	PKD1	PKD1
Read86204	PKD1P3	PKD1P3
Read51375	PKD1	PKD1
Read31497	PKD1P5	PKD1P5
Read6097	PKD1P3	PKD1P1
Read32407	PKD1P6	PKD1P6
Read5801	PKD1P2	PKD1P2
Read57262	PKD1P3	PKD1P3
Read55035	PKD1P6	PKD1P6
Read41609	PKD1P6	PKD1P6
Read69599	PKD1P2	PKD1P2
Read94376	PKD1	PKD1
Read57959	PKD1P6	PKD1P6
Read56338	PKD1P2	PKD1P2
Read33498	PKD1P2	PKD1P5
Read55475	PKD1P1	PKD1P3
Read32247	PKD1P4	PKD1P4
Read98346	PKD1P1	PKD1P5
Read87070	PKD1P1	PKD1P2
Read45318	PKD1P3	PKD1P3
Read18801	PKD1P1	PKD1P1
Read99171	PKD1P1	PKD1P4
Read99463	PKD1P3	PKD1P3
Read87081	PKD1P1	PKD1P5
Read73304	PKD1P6	PKD1P6
Read63828	PKD1P6	PKD1P6
Read59030	PKD1P6	PKD1P6
Read71372	PKD1	PKD1
Read35247	PKD1P5	PKD1P3
Read92065	PKD1P5	PKD1P5
Read33644	PKD1P4	PKD1P4
Read71452	PKD1P6	PKD1P6
Read9867	PKD1P3	PKD1P1
Read78622	PKD1	PKD1
Read16763	PKD1P6	PKD1P6
Read78122	PKD1P1	PKD1P1
Read2014	PKD1P3	PKD1P3
Read25442	PKD1P1	PKD1P4
Read18930	PKD1P5	PKD1P5
Read48748	PKD1P2	PKD1P2
Read8172	PKD1P4	PKD1P4
