Read_Name	Origin_Gene	Mapped_Gene
Read91356	PKD1P6	PKD1P6
Read41677	PKD1	PKD1
Read57286	PKD1P3	PKD1P4
Read65234	PKD1P6	PKD1P6
Read32884	PKD1	PKD1
Read24031	PKD1P6	PKD1P6
Read6014	PKD1P2	PKD1P2
Read93952	PKD1P3	PKD1P3
Read25435	PKD1P3	PKD1P3
Read30335	PKD1P6	PKD1P6
Read70791	PKD1P3	PKD1P3
Read33491	PKD1P2	PKD1P2
Read86058	PKD1	PKD1
Read33130	PKD1	PKD1
Read53703	PKD1P2	PKD1P2
Read67056	PKD1P6	PKD1P6
Read92744	PKD1P3	PKD1P3
Read59060	PKD1	PKD1
Read27130	PKD1P6	PKD1P6
Read97455	PKD1P5	PKD1P5
Read80521	PKD1P5	PKD1P5
Read19773	PKD1P6	PKD1P6
Read19022	PKD1P6	PKD1P6
Read31783	PKD1	PKD1
Read29993	PKD1	PKD1
Read92044	PKD1P1	PKD1P1
Read41233	PKD1P6	PKD1P6
Read32543	PKD1P6	PKD1P6
Read85279	PKD1P6	PKD1P6
Read64186	PKD1	PKD1
Read39822	PKD1P6	PKD1P6
Read98793	PKD1P6	PKD1P6
Read57990	PKD1P6	PKD1P6
Read98564	PKD1P4	PKD1P4
Read89094	PKD1	PKD1
Read3819	PKD1	PKD1
Read91098	PKD1	PKD1
Read37507	PKD1P6	PKD1P6
Read27698	PKD1P1	PKD1P1
Read10806	PKD1P1	PKD1P1
Read32969	PKD1P5	PKD1P5
Read70788	PKD1P6	PKD1P6
Read79235	PKD1P5	PKD1P5
Read38185	PKD1P6	PKD1P6
Read26239	PKD1P3	PKD1P3
Read10620	PKD1P4	PKD1P4
Read71943	PKD1	PKD1
Read24558	PKD1P6	PKD1P6
Read88166	PKD1	PKD1
Read7916	PKD1P6	PKD1P6
Read74510	PKD1P6	PKD1P6
Read44531	PKD1P6	PKD1P6
Read73837	PKD1P5	PKD1P5
Read99078	PKD1P2	PKD1P2
Read4140	PKD1	PKD1
Read73762	PKD1P5	PKD1P5
Read53741	PKD1P6	PKD1P6
Read71640	PKD1	PKD1
Read93132	PKD1P3	PKD1P3
Read23089	PKD1	PKD1
Read48716	PKD1P2	PKD1P2
Read84277	PKD1	PKD1
Read15599	PKD1	PKD1
Read86934	PKD1P3	PKD1P3
Read10887	PKD1	PKD1
Read33224	PKD1P6	PKD1P6
Read85640	PKD1P5	PKD1P5
Read3235	PKD1	PKD1
Read78535	PKD1	PKD1
Read91327	PKD1P6	PKD1P6
Read20971	PKD1P5	PKD1P5
Read36439	PKD1	PKD1
Read74348	PKD1	PKD1
Read74741	PKD1P5	PKD1P5
Read82863	PKD1P6	PKD1P6
Read65265	PKD1P3	PKD1P3
Read13661	PKD1P2	PKD1P2
Read46969	PKD1P3	PKD1P3
Read45645	PKD1P2	PKD1P2
Read18164	PKD1P6	PKD1P6
Read44276	PKD1P5	PKD1P5
Read78614	PKD1	PKD1
Read69742	PKD1	PKD1
Read78782	PKD1P5	PKD1P5
Read46316	PKD1	PKD1
Read70101	PKD1P6	PKD1P6
Read34379	PKD1	PKD1
Read36463	PKD1	PKD1
Read13372	PKD1	PKD1
Read92574	PKD1P6	PKD1P6
Read72561	PKD1P5	PKD1P5
Read1519	PKD1	PKD1
Read42906	PKD1P6	PKD1P6
Read78507	PKD1P3	PKD1P3
Read20657	PKD1P6	PKD1P6
Read47705	PKD1P3	PKD1P3
Read36100	PKD1P4	PKD1P4
Read91748	PKD1P5	PKD1P5
Read70701	PKD1P5	PKD1P5
Read38389	PKD1P1	PKD1P1
Read46491	PKD1	PKD1
Read62179	PKD1P4	PKD1P4
Read71213	PKD1P4	PKD1P4
Read96802	PKD1P6	PKD1P6
Read12018	PKD1P6	PKD1P6
Read55248	PKD1	PKD1
Read49023	PKD1P6	PKD1P6
Read23436	PKD1P5	PKD1P5
Read52857	PKD1	PKD1
Read53979	PKD1	PKD1
Read45154	PKD1	PKD1
Read89525	PKD1P2	PKD1P2
Read99197	PKD1P4	PKD1P4
Read88183	PKD1	PKD1
Read92254	PKD1P3	PKD1P3
Read14107	PKD1P3	PKD1P3
Read81905	PKD1	PKD1P6
Read4789	PKD1P6	PKD1P6
Read96949	PKD1	PKD1
Read49370	PKD1	PKD1
Read26577	PKD1P6	PKD1P6
Read26653	PKD1P3	PKD1P3
Read31958	PKD1	PKD1
Read76464	PKD1P4	PKD1P4
Read10934	PKD1P2	PKD1P2
Read55435	PKD1	PKD1
Read67022	PKD1	PKD1
Read85307	PKD1P5	PKD1P5
Read70451	PKD1	PKD1
Read74580	PKD1P1	PKD1P4
Read22431	PKD1	PKD1
Read29202	PKD1	PKD1
Read19143	PKD1	PKD1
Read92710	PKD1	PKD1
Read42744	PKD1P2	PKD1P2
Read3181	PKD1P1	PKD1P4
Read40514	PKD1P6	PKD1P6
Read97684	PKD1P5	PKD1P5
Read69780	PKD1	PKD1
Read30165	PKD1P6	PKD1P6
Read50888	PKD1P6	PKD1P6
Read63951	PKD1	PKD1
Read2808	PKD1P6	PKD1P6
Read59195	PKD1	PKD1
Read97221	PKD1P6	PKD1P6
Read31130	PKD1	PKD1
Read49139	PKD1P4	PKD1P4
Read57719	PKD1P4	PKD1P4
Read52940	PKD1P3	PKD1P3
Read24608	PKD1P6	PKD1P6
Read7436	PKD1P2	PKD1P2
Read12275	PKD1P3	PKD1P3
Read7539	PKD1	PKD1
Read11723	PKD1P4	PKD1P4
Read9242	PKD1P6	PKD1P6
Read51572	PKD1P4	PKD1P4
Read62913	PKD1P5	PKD1P5
Read22914	PKD1P5	PKD1P5
Read71355	PKD1P6	PKD1P6
Read74406	PKD1	PKD1
Read47426	PKD1P6	PKD1P6
Read74672	PKD1P4	PKD1P4
Read60017	PKD1P3	PKD1P3
Read14607	PKD1P6	PKD1P5
Read65556	PKD1	PKD1
Read30652	PKD1P4	PKD1P2
Read27198	PKD1	PKD1
Read2945	PKD1P1	PKD1P1
Read89056	PKD1	PKD1
Read19496	PKD1P6	PKD1P6
Read51476	PKD1P6	PKD1P6
Read46816	PKD1P6	PKD1P6
Read63179	PKD1	PKD1
Read63734	PKD1P4	PKD1P4
Read49941	PKD1	PKD1
Read48635	PKD1	PKD1
Read52829	PKD1P3	PKD1P3
Read38341	PKD1	PKD1
Read11215	PKD1P5	PKD1P5
Read75334	PKD1P2	PKD1P2
Read44787	PKD1P6	PKD1P6
Read46344	PKD1	PKD1
Read75688	PKD1	PKD1
Read95531	PKD1P6	PKD1P6
Read33391	PKD1P5	PKD1P5
Read92230	PKD1	PKD1
Read6608	PKD1P5	PKD1P5
Read70322	PKD1P4	PKD1P4
Read57932	PKD1P2	PKD1P4
Read39296	PKD1	PKD1
Read63176	PKD1P6	PKD1P6
Read67851	PKD1P6	PKD1P6
Read50570	PKD1P6	PKD1P6
Read87920	PKD1P6	PKD1P6
Read31446	PKD1P2	PKD1P2
Read54704	PKD1	PKD1
Read54994	PKD1P1	PKD1P1
Read23117	PKD1	PKD1
Read61434	PKD1P5	PKD1P5
Read31318	PKD1P6	PKD1P6
Read59000	PKD1P6	PKD1P6
Read85133	PKD1P4	PKD1P4
Read41699	PKD1	PKD1
Read60505	PKD1P6	PKD1P6
Read5433	PKD1P4	PKD1P4
Read69293	PKD1P6	PKD1P6
Read88963	PKD1P6	PKD1P6
Read58726	PKD1P6	PKD1P6
Read20362	PKD1	PKD1
Read34146	PKD1P6	PKD1P6
Read51178	PKD1P6	PKD1P6
Read5680	PKD1	PKD1
Read87210	PKD1P1	PKD1P1
Read64536	PKD1P6	PKD1P6
Read44051	PKD1	PKD1P6
Read65188	PKD1P6	PKD1P6
Read85073	PKD1P3	PKD1P5
Read20439	PKD1P6	PKD1P6
Read68783	PKD1P5	PKD1P5
Read18790	PKD1	PKD1
Read55713	PKD1P3	PKD1P3
Read21757	PKD1	PKD1
Read28663	PKD1P5	PKD1P5
Read50439	PKD1P6	PKD1P6
Read69303	PKD1P2	PKD1P2
Read20876	PKD1P3	PKD1P3
Read43288	PKD1	PKD1
Read44468	PKD1	PKD1P5
Read39506	PKD1P6	PKD1P6
Read29023	PKD1P6	PKD1P6
Read49073	PKD1	PKD1
Read92354	PKD1	PKD1
Read32326	PKD1P3	PKD1P3
Read44374	PKD1P5	PKD1P5
Read37317	PKD1P2	PKD1P3
Read90705	PKD1	PKD1
Read94182	PKD1	PKD1
Read72995	PKD1	PKD1
Read15664	PKD1P6	PKD1P6
Read73455	PKD1P3	PKD1P3
Read76494	PKD1P6	PKD1P6
Read86941	PKD1	PKD1
Read33960	PKD1	PKD1
Read55689	PKD1P3	PKD1P3
Read38271	PKD1P6	PKD1P6
Read42710	PKD1P4	PKD1P2
Read72379	PKD1P3	PKD1P3
Read87830	PKD1P2	PKD1P2
Read89372	PKD1P4	PKD1P4
Read61971	PKD1P6	PKD1P6
Read2730	PKD1	PKD1
Read11570	PKD1	PKD1
Read85167	PKD1	PKD1
Read44335	PKD1P5	PKD1P5
Read9968	PKD1P6	PKD1P6
Read22765	PKD1P6	PKD1P6
Read24570	PKD1P6	PKD1P6
Read58401	PKD1P6	PKD1P5
Read86400	PKD1	PKD1
Read50542	PKD1	PKD1
Read38815	PKD1P2	PKD1P5
Read48393	PKD1P2	PKD1P2
Read32330	PKD1	PKD1
Read85843	PKD1P6	PKD1P6
Read12448	PKD1P5	PKD1P5
Read94216	PKD1P1	PKD1P1
Read10002	PKD1	PKD1P6
Read45150	PKD1P2	PKD1P2
Read4479	PKD1P6	PKD1P6
Read45915	PKD1	PKD1
Read64524	PKD1	PKD1
Read88460	PKD1	PKD1
Read30974	PKD1	PKD1
Read78996	PKD1P6	PKD1P6
Read19847	PKD1P1	PKD1P1
Read87083	PKD1	PKD1
Read72068	PKD1P6	PKD1
Read48376	PKD1P6	PKD1P6
Read62715	PKD1P6	PKD1P6
Read45978	PKD1	PKD1
Read64631	PKD1	PKD1
Read17272	PKD1P5	PKD1P5
Read89827	PKD1P4	PKD1P4
Read17752	PKD1P4	PKD1P4
Read51946	PKD1P6	PKD1P6
Read94189	PKD1P3	PKD1P3
Read33122	PKD1	PKD1
Read16146	PKD1P6	PKD1P6
Read24253	PKD1	PKD1
Read26608	PKD1P6	PKD1P6
Read17741	PKD1P6	PKD1P6
Read62167	PKD1P4	PKD1P4
Read19726	PKD1P5	PKD1P5
Read97015	PKD1P6	PKD1P6
Read3872	PKD1	PKD1
Read77882	PKD1P6	PKD1P6
Read97950	PKD1	PKD1
Read27366	PKD1P1	PKD1P1
Read9897	PKD1	PKD1
Read67230	PKD1P4	PKD1P4
Read75814	PKD1	PKD1
Read28396	PKD1P3	PKD1P3
Read52051	PKD1P2	PKD1P2
Read16214	PKD1	PKD1
Read51531	PKD1P6	PKD1P6
Read36474	PKD1P5	PKD1P5
Read70833	PKD1P6	PKD1P6
Read36857	PKD1P4	PKD1P4
Read53687	PKD1	PKD1
Read54370	PKD1P6	PKD1P6
Read97267	PKD1	PKD1
Read35512	PKD1P3	PKD1P3
Read90771	PKD1P6	PKD1P6
Read42606	PKD1	PKD1
Read20690	PKD1P3	PKD1P3
Read64427	PKD1P6	PKD1P6
Read59413	PKD1	PKD1
Read7384	PKD1P5	PKD1P5
Read33200	PKD1P3	PKD1P3
Read68298	PKD1P6	PKD1P6
Read42640	PKD1P6	PKD1P6
Read88694	PKD1P3	PKD1P3
Read72933	PKD1	PKD1
Read96015	PKD1P2	PKD1P2
Read61776	PKD1P6	PKD1P6
Read33686	PKD1P5	PKD1P5
Read93987	PKD1P6	PKD1P6
Read57728	PKD1P6	PKD1P6
Read77525	PKD1	PKD1
Read22847	PKD1P6	PKD1P6
Read99997	PKD1P2	PKD1P2
Read51291	PKD1	PKD1
Read97289	PKD1P5	PKD1P5
Read48447	PKD1	PKD1
Read66514	PKD1P4	PKD1P4
Read44102	PKD1P5	PKD1P5
Read73897	PKD1P1	PKD1P1
Read82049	PKD1P5	PKD1P5
Read92306	PKD1	PKD1
Read15071	PKD1	PKD1
Read71923	PKD1P6	PKD1P6
Read72059	PKD1P3	PKD1P3
Read77053	PKD1P6	PKD1P6
Read18034	PKD1	PKD1
Read95346	PKD1P3	PKD1P3
Read15868	PKD1	PKD1
Read41851	PKD1P6	PKD1P6
Read84762	PKD1	PKD1
Read10205	PKD1	PKD1
Read15784	PKD1P6	PKD1P6
Read16788	PKD1P6	PKD1P6
Read18623	PKD1	PKD1
Read55571	PKD1P6	PKD1P6
Read8509	PKD1P4	PKD1P4
Read28884	PKD1	PKD1
Read48498	PKD1P6	PKD1P6
Read75868	PKD1	PKD1
Read63480	PKD1	PKD1
Read71118	PKD1P4	PKD1P4
Read81041	PKD1P6	PKD1P6
Read636	PKD1P5	PKD1P5
Read84452	PKD1P6	PKD1P6
Read50960	PKD1P6	PKD1P6
Read66651	PKD1P6	PKD1P6
Read57321	PKD1P2	PKD1P2
Read26329	PKD1	PKD1
Read19260	PKD1	PKD1
Read5871	PKD1P3	PKD1P3
Read41101	PKD1P4	PKD1P4
Read73214	PKD1P5	PKD1P5
Read33419	PKD1P6	PKD1P6
Read20368	PKD1P1	PKD1P1
Read71438	PKD1P6	PKD1P6
Read22810	PKD1	PKD1
Read80705	PKD1P5	PKD1P5
Read4784	PKD1P6	PKD1P6
Read75054	PKD1P4	PKD1P4
Read47995	PKD1P5	PKD1P5
Read88241	PKD1	PKD1
Read87183	PKD1P4	PKD1P4
Read38156	PKD1P6	PKD1P6
Read72001	PKD1	PKD1
Read85419	PKD1	PKD1
Read87985	PKD1P6	PKD1P6
Read10933	PKD1P5	PKD1P5
Read17661	PKD1P6	PKD1P6
Read21002	PKD1P4	PKD1P4
Read30293	PKD1	PKD1
Read62732	PKD1P5	PKD1P5
Read74901	PKD1	PKD1
Read88276	PKD1P6	PKD1P6
Read2984	PKD1P3	PKD1P3
Read93295	PKD1P6	PKD1P6
Read63581	PKD1	PKD1
Read60639	PKD1	PKD1
Read35529	PKD1P6	PKD1P6
Read9852	PKD1P1	PKD1P1
Read76707	PKD1P5	PKD1P5
Read16638	PKD1	PKD1
Read53069	PKD1P1	PKD1P1
Read13959	PKD1P1	PKD1P1
Read99598	PKD1P6	PKD1P6
Read70856	PKD1P5	PKD1P5
Read83456	PKD1	PKD1
Read39606	PKD1P6	PKD1P6
Read51270	PKD1P3	PKD1P3
Read56125	PKD1	PKD1
Read8283	PKD1	PKD1
Read79349	PKD1	PKD1
Read50034	PKD1	PKD1
Read12241	PKD1	PKD1
Read98241	PKD1P1	PKD1P1
Read99337	PKD1P6	PKD1P6
Read26430	PKD1P6	PKD1P6
Read99123	PKD1P2	PKD1P2
Read81000	PKD1	PKD1
Read16149	PKD1P6	PKD1P6
Read1646	PKD1P6	PKD1P6
Read57119	PKD1P6	PKD1P6
Read39387	PKD1	PKD1
Read83307	PKD1	PKD1
Read23699	PKD1	PKD1
Read50610	PKD1P4	PKD1P4
Read29845	PKD1	PKD1
Read9836	PKD1P6	PKD1P6
Read12728	PKD1P6	PKD1P6
Read2713	PKD1	PKD1
Read49804	PKD1P6	PKD1P6
Read98901	PKD1P6	PKD1P6
Read60296	PKD1	PKD1
Read89337	PKD1P4	PKD1
Read80053	PKD1	PKD1
Read70318	PKD1P6	PKD1P6
Read21728	PKD1P2	PKD1P2
Read77059	PKD1	PKD1
Read235	PKD1	PKD1
Read17817	PKD1P5	PKD1P5
Read53011	PKD1P4	PKD1P4
Read24729	PKD1	PKD1
Read28527	PKD1P3	PKD1P3
Read46960	PKD1P6	PKD1P6
Read9990	PKD1P3	PKD1P3
Read57030	PKD1	PKD1
Read85929	PKD1	PKD1
Read2037	PKD1P6	PKD1P6
Read33974	PKD1	PKD1
Read24561	PKD1P5	PKD1P5
Read26288	PKD1	PKD1
Read96046	PKD1P5	PKD1P6
Read29157	PKD1	PKD1
Read59396	PKD1	PKD1
Read53308	PKD1	PKD1
Read40540	PKD1P6	PKD1P6
Read6819	PKD1P6	PKD1P6
Read63129	PKD1	PKD1
Read71689	PKD1P3	PKD1P3
Read14260	PKD1	PKD1
Read63350	PKD1	PKD1
Read29310	PKD1P6	PKD1P6
Read57268	PKD1	PKD1
Read38651	PKD1P3	PKD1P3
Read90224	PKD1P1	PKD1P1
Read62074	PKD1P1	PKD1P1
Read19927	PKD1P4	PKD1P4
Read85751	PKD1P6	PKD1P6
Read53700	PKD1	PKD1
Read25236	PKD1P6	PKD1P6
Read55629	PKD1P4	PKD1P4
Read26876	PKD1	PKD1
Read81712	PKD1P6	PKD1P6
Read44156	PKD1P6	PKD1P6
Read97305	PKD1P5	PKD1P5
Read20730	PKD1P3	PKD1P3
Read48855	PKD1P6	PKD1P6
Read32190	PKD1P6	PKD1P6
Read86325	PKD1P6	PKD1P6
Read34161	PKD1P5	PKD1P5
Read64135	PKD1	PKD1
Read22870	PKD1P6	PKD1P6
Read38593	PKD1P5	PKD1P5
Read70775	PKD1	PKD1
Read85650	PKD1	PKD1
Read25805	PKD1	PKD1
Read35346	PKD1P5	PKD1P5
Read77761	PKD1P4	PKD1P4
Read84529	PKD1P1	PKD1P1
Read28015	PKD1P6	PKD1P6
Read87827	PKD1P5	PKD1P2
Read14501	PKD1P4	PKD1P4
Read94372	PKD1P2	PKD1P2
Read45887	PKD1	PKD1
Read76573	PKD1P5	PKD1P5
Read89549	PKD1	PKD1
Read18476	PKD1	PKD1
Read35191	PKD1P2	PKD1P2
Read97527	PKD1P3	PKD1P3
Read51067	PKD1P6	PKD1P6
Read96544	PKD1	PKD1
Read42265	PKD1P5	PKD1P5
Read65782	PKD1P6	PKD1P6
Read50600	PKD1P6	PKD1P6
Read97100	PKD1P1	PKD1P1
Read25210	PKD1P3	PKD1P3
Read98398	PKD1P4	PKD1P4
Read19826	PKD1	PKD1
Read5469	PKD1P6	PKD1P6
Read34304	PKD1	PKD1
Read73814	PKD1P4	PKD1P4
Read82987	PKD1	PKD1
Read14226	PKD1P6	PKD1P6
Read41283	PKD1	PKD1
Read92098	PKD1	PKD1
Read22238	PKD1	PKD1
Read95006	PKD1P2	PKD1P5
Read11230	PKD1P3	PKD1P3
Read80013	PKD1P6	PKD1P6
Read28286	PKD1P6	PKD1P6
Read64413	PKD1P3	PKD1P3
Read2316	PKD1P2	PKD1P4
Read17812	PKD1P6	PKD1P2
Read80452	PKD1P6	PKD1P6
Read44308	PKD1	PKD1P1
Read57578	PKD1	PKD1
Read30901	PKD1	PKD1
Read4057	PKD1P3	PKD1P3
Read96319	PKD1P6	PKD1P6
Read25929	PKD1P6	PKD1P6
Read65029	PKD1	PKD1
Read73959	PKD1P5	PKD1P5
Read44549	PKD1P2	PKD1P2
Read13816	PKD1P1	PKD1P1
Read22280	PKD1P4	PKD1P4
Read41258	PKD1	PKD1
Read80765	PKD1P3	PKD1P3
Read95097	PKD1	PKD1
Read66116	PKD1P2	PKD1P2
Read9020	PKD1P6	PKD1P6
Read71701	PKD1P1	PKD1P1
Read54998	PKD1P6	PKD1P6
Read18401	PKD1	PKD1
Read30001	PKD1	PKD1
Read4463	PKD1	PKD1
Read72816	PKD1	PKD1
Read98171	PKD1	PKD1
Read93750	PKD1P3	PKD1P3
Read18570	PKD1	PKD1
Read96577	PKD1P5	PKD1P5
Read26261	PKD1	PKD1
Read40443	PKD1P6	PKD1P6
Read44272	PKD1	PKD1
Read89259	PKD1P3	PKD1P3
Read47065	PKD1P6	PKD1P6
Read54982	PKD1P6	PKD1P6
Read41741	PKD1P6	PKD1P6
Read63280	PKD1	PKD1
Read20521	PKD1P6	PKD1P6
Read90782	PKD1P6	PKD1P6
Read70812	PKD1P6	PKD1P6
Read73957	PKD1P6	PKD1P6
Read40282	PKD1P5	PKD1P5
Read10921	PKD1P6	PKD1P6
Read40200	PKD1P2	PKD1P2
Read89909	PKD1	PKD1
Read68799	PKD1	PKD1
Read3029	PKD1P3	PKD1P3
Read30496	PKD1P3	PKD1P3
Read77663	PKD1P3	PKD1P3
Read93654	PKD1P6	PKD1P6
Read94771	PKD1P6	PKD1P6
Read49699	PKD1P6	PKD1P6
Read59954	PKD1P6	PKD1P6
Read25569	PKD1P5	PKD1P5
Read29484	PKD1	PKD1
Read90755	PKD1	PKD1
Read72713	PKD1P5	PKD1P5
Read614	PKD1P1	PKD1P4
Read3204	PKD1P5	PKD1P5
Read17704	PKD1P6	PKD1P6
Read7820	PKD1	PKD1
Read7484	PKD1P2	PKD1P2
Read89013	PKD1P5	PKD1P5
Read42091	PKD1	PKD1
Read44373	PKD1P5	PKD1P5
Read53520	PKD1P5	PKD1P5
Read10502	PKD1P5	PKD1P5
Read93648	PKD1	PKD1
Read30402	PKD1	PKD1
Read66978	PKD1	PKD1
Read44193	PKD1P2	PKD1P2
Read83281	PKD1	PKD1
Read43717	PKD1	PKD1
Read90121	PKD1	PKD1
Read65510	PKD1P2	PKD1P2
Read22357	PKD1P3	PKD1P1
Read85907	PKD1P5	PKD1P5
Read22924	PKD1	PKD1
Read20986	PKD1P6	PKD1P6
Read81852	PKD1	PKD1
Read40359	PKD1P1	PKD1P1
Read36765	PKD1P2	PKD1P2
Read70005	PKD1P6	PKD1P6
Read90453	PKD1P6	PKD1P6
Read73366	PKD1P6	PKD1P6
Read98916	PKD1	PKD1
Read41759	PKD1P4	PKD1P4
Read16820	PKD1	PKD1
Read33352	PKD1P3	PKD1P3
Read39307	PKD1	PKD1
Read89177	PKD1	PKD1
Read88968	PKD1P6	PKD1P6
Read60909	PKD1	PKD1
Read54091	PKD1	PKD1
Read18342	PKD1P6	PKD1P6
Read3510	PKD1P6	PKD1P6
Read29395	PKD1P6	PKD1P6
Read36447	PKD1P2	PKD1P2
Read18683	PKD1P3	PKD1P3
Read9522	PKD1P6	PKD1P6
Read41597	PKD1P3	PKD1P3
Read73685	PKD1	PKD1
Read36720	PKD1	PKD1
Read14867	PKD1	PKD1
Read40289	PKD1	PKD1
Read6111	PKD1P6	PKD1P6
Read10525	PKD1	PKD1
Read61283	PKD1P3	PKD1P3
Read13660	PKD1P6	PKD1P6
Read674	PKD1P1	PKD1P1
Read8317	PKD1P6	PKD1P6
Read16434	PKD1P6	PKD1P6
Read32146	PKD1	PKD1
Read1328	PKD1P6	PKD1P6
Read7145	PKD1	PKD1
Read77079	PKD1	PKD1
Read42624	PKD1P6	PKD1P6
Read49814	PKD1P2	PKD1P2
Read24514	PKD1	PKD1
Read22839	PKD1P1	PKD1P1
Read42149	PKD1	PKD1
Read2108	PKD1P3	PKD1P3
Read23758	PKD1P2	PKD1P1
Read32717	PKD1P4	PKD1P4
Read69467	PKD1	PKD1
Read84882	PKD1P2	PKD1P2
Read86613	PKD1P6	PKD1P6
Read52624	PKD1P6	PKD1P6
Read22710	PKD1	PKD1
Read90775	PKD1	PKD1P5
Read30461	PKD1P1	PKD1P1
Read67257	PKD1	PKD1
Read34217	PKD1P6	PKD1P6
Read92118	PKD1P6	PKD1P6
Read32751	PKD1P3	PKD1P5
Read31097	PKD1	PKD1
Read42696	PKD1P1	PKD1P1
Read61228	PKD1P6	PKD1P6
Read79397	PKD1	PKD1
Read45047	PKD1P1	PKD1P1
Read71581	PKD1	PKD1
Read82472	PKD1P6	PKD1P6
Read72211	PKD1	PKD1
Read72297	PKD1P4	PKD1P4
Read84695	PKD1P3	PKD1P3
Read46232	PKD1	PKD1
Read99273	PKD1	PKD1
Read26813	PKD1P2	PKD1P2
Read985	PKD1	PKD1
Read54859	PKD1	PKD1
Read86381	PKD1P1	PKD1P1
Read59505	PKD1	PKD1
Read73044	PKD1	PKD1
Read48633	PKD1	PKD1
Read71244	PKD1P2	PKD1P2
Read97887	PKD1P2	PKD1P2
Read31698	PKD1	PKD1
Read9205	PKD1P3	PKD1P3
Read78545	PKD1P3	PKD1P3
Read71666	PKD1P5	PKD1P5
Read8468	PKD1P3	PKD1P3
Read14728	PKD1P3	PKD1P3
Read76195	PKD1P6	PKD1P6
Read18193	PKD1	PKD1
Read58274	PKD1	PKD1
Read48693	PKD1P3	PKD1P3
Read3806	PKD1	PKD1
Read22896	PKD1P2	PKD1P2
Read22931	PKD1P2	PKD1P2
Read83971	PKD1P5	PKD1P5
Read81989	PKD1P2	PKD1P2
Read88684	PKD1P6	PKD1P6
Read53348	PKD1P6	PKD1P6
Read81527	PKD1	PKD1
Read43997	PKD1P6	PKD1P6
Read30644	PKD1P3	PKD1P3
Read56882	PKD1P5	PKD1P5
Read28002	PKD1P2	PKD1P2
Read18211	PKD1P4	PKD1P4
Read89468	PKD1	PKD1
Read21034	PKD1	PKD1
Read51586	PKD1	PKD1
Read3580	PKD1P6	PKD1P6
Read99155	PKD1P6	PKD1P6
Read21828	PKD1P5	PKD1P5
Read26693	PKD1	PKD1
Read40964	PKD1	PKD1
Read99169	PKD1	PKD1
Read12123	PKD1P2	PKD1P2
Read29631	PKD1	PKD1
Read30913	PKD1P2	PKD1P2
Read13368	PKD1P4	PKD1P6
Read26049	PKD1P6	PKD1P6
Read5979	PKD1P6	PKD1P6
Read23984	PKD1P6	PKD1P6
Read8106	PKD1	PKD1
Read24877	PKD1P4	PKD1P4
Read34104	PKD1P6	PKD1P6
Read31749	PKD1P5	PKD1P5
Read91724	PKD1P2	PKD1P2
Read14724	PKD1P5	PKD1P5
Read49759	PKD1P1	PKD1
Read57161	PKD1	PKD1
Read93401	PKD1P6	PKD1P6
Read93921	PKD1P6	PKD1P6
Read42166	PKD1	PKD1
Read97790	PKD1P6	PKD1P6
Read43595	PKD1P2	PKD1P2
Read44411	PKD1P3	PKD1P3
Read866	PKD1P5	PKD1P5
Read16192	PKD1	PKD1
Read56403	PKD1P2	PKD1P3
Read99860	PKD1	PKD1
Read94720	PKD1	PKD1
Read63607	PKD1	PKD1
Read82483	PKD1	PKD1
Read81855	PKD1	PKD1
Read93766	PKD1	PKD1
Read74267	PKD1P6	PKD1P6
Read91815	PKD1P6	PKD1P6
Read67591	PKD1P3	PKD1P3
Read22255	PKD1P6	PKD1P6
Read31505	PKD1	PKD1
Read43773	PKD1P6	PKD1P6
Read67849	PKD1	PKD1
Read95727	PKD1P4	PKD1P4
Read39528	PKD1P5	PKD1P5
Read79533	PKD1P4	PKD1P4
Read73102	PKD1P6	PKD1P6
Read92728	PKD1	PKD1
Read11595	PKD1P5	PKD1P5
Read12922	PKD1P6	PKD1P6
Read20704	PKD1	PKD1
Read2549	PKD1	PKD1
Read38997	PKD1	PKD1
Read53460	PKD1P6	PKD1P6
Read2074	PKD1P6	PKD1P4
Read45992	PKD1P6	PKD1P6
Read6725	PKD1	PKD1
Read30248	PKD1	PKD1
Read4220	PKD1P3	PKD1P3
Read22141	PKD1P6	PKD1P6
Read52128	PKD1P6	PKD1P6
Read60835	PKD1P4	PKD1P4
Read83742	PKD1P3	PKD1P3
Read92247	PKD1P3	PKD1P3
Read35166	PKD1P2	PKD1P2
Read37749	PKD1P6	PKD1P6
Read38726	PKD1	PKD1
Read16352	PKD1P6	PKD1P6
Read23339	PKD1	PKD1
Read84013	PKD1P4	PKD1P4
Read69624	PKD1	PKD1
Read13143	PKD1P5	PKD1P5
Read34993	PKD1P5	PKD1P5
Read55939	PKD1	PKD1
Read37557	PKD1P6	PKD1P6
Read11275	PKD1P6	PKD1P6
Read84811	PKD1P5	PKD1P5
Read26047	PKD1P6	PKD1P6
Read65526	PKD1P6	PKD1P6
Read73494	PKD1	PKD1
Read24332	PKD1P3	PKD1P3
Read72343	PKD1	PKD1
Read12427	PKD1P5	PKD1P5
Read81979	PKD1P6	PKD1P6
Read86842	PKD1P3	PKD1P3
Read59678	PKD1P6	PKD1P6
Read49169	PKD1P3	PKD1P3
Read31012	PKD1P2	PKD1P2
Read96751	PKD1P6	PKD1P6
Read30738	PKD1	PKD1
Read11225	PKD1P4	PKD1P4
Read10520	PKD1	PKD1
Read41668	PKD1	PKD1
